Citing_PaperID,Cited_PaperID
2977735204,2965254560
2977735204,2965254560
2977735204,2965254560
2977735204,2965254560
2984556904,2965412391
2984556904,2965412391
3009298090,2965992048
2964646489,2966327876
2964646489,2966327876
2964646489,2966408217
2964646489,2966408217
2964646489,2966585982
2964646489,2966585982
2964646489,2966610205
2964646489,2966610205
3007905861,2966745120
2944511652,2968453991
2944511652,2968453991
2944511652,2968453991
3005772768,2968466674
2996144885,2968581348
3049598132,2969666603
3002950483,2970102388
2941985609,2971325088
2971830893,2971864710
2971830893,2971864710
2971830893,2971864710
2971830893,2971864710
2948075236,2972044065
3010751718,2973317283
2996823931,2973832071
2973812819,2974217452
2996367221,2974295656
2973812819,2974374121
2973812819,2974706662
2976390351,2975309829
2974120126,2975481625
3049598132,2976290862
3049598132,2976290862
3028277810,2978570890
2934438656,2978875974
2964646489,2978956987
2964646489,2978956987
2949889038,2979774078
2949889038,2979774078
3007905861,2979954337
2890528865,2980172516
2890528865,2980172516
2890528865,2980172516
3023687722,2980350022
2997370306,2981802544
3044455925,2982455738
3044455925,2982455738
3044455925,2982455738
2985026149,2982636230
2983812267,2984100464
2983812267,2984100464
2984116111,2984100464
2984116111,2984100464
2983812267,2984100464
2983812267,2984100464
2984116111,2984100464
2984116111,2984100464
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2969676102,2984580696
2984498927,2985191906
2984498927,2986456444
2977176024,2987934327
2991799509,2988101958
3044801770,2988431897
3044801770,2988431897
3044801770,2988431897
3044801770,2988431897
3044801770,2988431897
3044801770,2988431897
3044801770,2988431897
3044801770,2988431897
2918645639,2988966038
3081835913,2989951217
3081835913,2989951217
3081835913,2989951217
3081835913,2989951217
2979837803,2991109654
2990408949,2991455498
2981764130,2993669423
2981764130,2993669423
2981764130,2993669423
2981764130,2993669423
2987198011,2994926534
2987198011,2994926534
2974504558,2994942661
2962694145,2996766411
2913229586,2996822540
2913229586,2996822540
2913229586,2996822540
2913229586,2996822540
2997148192,2997092020
2899472901,2997690217
3111404574,2999915826
3003578722,3003111114
2984736554,3004100542
3026236978,3004655039
3026236978,3004655039
3026236978,3004655039
2998061155,3008898453
2998061155,3008898453
2971446097,3011631208
2971446097,3011631208
2936614352,3014260444
2937791896,3014260444
2939711564,3014260444
3094487661,3014260444
3094487661,3014260444
2977987227,3016862063
2980781622,3025709801
2992524658,3026215323
2992524658,3026215323
2992524658,3026215323
2981562339,3029942888
2986163538,3033214376
2909948005,3033883277
2972616367,3034400810
2972616367,3035724950
3048507173,3038218256
2999604106,3043581948
2902183769,3046777013
2902183769,3046777013
2902183769,3046777013
2948209079,3047641238
2945526684,3048455688
3006880375,3048455688
3082372485,3048455688
2963786119,3081432867
2963786119,3081432867
2963786119,3081432867
2963786119,3081432867
2910175990,3082483653
2953702691,3083982706
2921312880,3085836295
3082372485,3088289882
3136990615,3088883440
3136990615,3088883440
3136990615,3088883440
3136990615,3088883440
3136990615,3088883440
3136990615,3088883440
2913120562,3091096197
2984427403,3095015824
2979837803,3096039543
3014203482,3096689062
2976477564,3098613706
2978618425,3098613706
2985191906,3098613706
2981552943,3105025265
3003004730,3107777463
2955140445,3108193613
2955140445,3108193613
2996422175,3110768481
2996422175,3110768481
2995640569,3121888298
2995640569,3121888298
2995640569,3121888298
2982009988,3122803088
2996087094,3123459784
2996087094,3123459784
2996087094,3123459784
2996087094,3123459784
2996087094,3123459784
2946919325,3127049858
2963675721,3127792288
2972846036,3128501172
2952926940,3141333867
2979339421,3146546893
2949561733,3158738269
2996587294,3176936926
2946222394,3203623008
2970646904,3205352105
2898227011,56212841
2894309334,1565841233
2793065383,2791609985
2901939593,2792066216
2901939593,2792066216
2796501951,2796523682
2796501951,2796523682
2889921737,2805834265
2889921737,2805834265
2788483761,2810029079
2889921737,2891930244
2889921737,2891930244
2895269477,2891930244
2895269477,2891930244
2901939593,2891930244
2901939593,2891930244
3048391297,2989914622
3021346950,3081432867
3021346950,3081432867
2910332568,2886386179
2910332568,2886386179
2910332568,2886386179
2910332568,2886386179
2910063721,2945418302
2906699951,601158372
2910646177,2950870183
2910646177,2954684911
2910646177,3003289544
2910646177,3034532053
2907151745,3048455688
2910646177,3083031983
2907151745,3088289882
2983794410,2923615421
2983794410,2953548528
2983794410,2954765104
2908717955,2982656751
2909448672,2791738332
2909448672,2791738332
2909448672,2791738332
2909448672,2791738332
2909448672,2791738332
2909448672,2791738332
2909448672,2791738332
2909448672,2791738332
2909448672,2791738332
2914625153,1541498523
2901980429,2792642883
2910923324,3003017352
3144923993,3122537077
3144923993,3122537077
2801379484,3157212600
3004185505,2955876417
2913087465,2945972052
2899204366,2970113378
2899204366,2970113378
2899204366,2970113378
2899204366,2970113378
2899204366,2970113378
2899204366,2970113378
2899204366,2970113378
2899204366,2970113378
2899204366,2970113378
2899204366,2970113378
2899204366,2970113378
2912708577,2972761708
2922346536,627046492
3165931144,1967132047
2900668552,1991615538
2900668552,1991615538
2900668552,1991615538
2900668552,1991615538
2900668552,1991615538
2900668552,1991615538
2900668552,1991615538
2900668552,1991615538
2900668552,1991615538
2810029079,2788483761
2790804685,2793741467
2904726545,2805811809
2920420792,2920174860
3005032917,2942106446
2913661239,2949542019
2913661239,2949542019
2913661239,2949542019
2921117526,2982612454
3135109417,3023081398
2912313484,2938366375
2912313484,2938595285
2912313484,2954352495
2912404155,2964242034
2912313484,2999865783
2911293725,1565841233
2915068478,2805285851
2912748598,2946477006
2913295327,2804721069
2913295327,2804721069
2913295327,2804721069
2913295327,2804721069
2913295327,2804721069
2913295327,2804721069
2913295327,2804721069
2913295327,2804721069
2913295327,2804721069
2913295327,2804721069
2913295327,2804721069
2913295327,2804721069
2913295327,2804721069
2913295327,2804721069
2913295327,2804721069
2913984437,645954936
2911999305,2971325088
2913743821,2911637203
2913743821,2914981722
2910788322,2954700389
2910788322,2954700389
2910788322,2954700389
2910788322,2954700389
2916224064,2792642883
2917361241,2064427688
2917361241,2064427688
2917361241,2064427688
2917361241,2064427688
2917361241,2064427688
2905616991,3109013951
2919923047,376344434
2944545864,561265356
2944636556,376344434
3156280147,1505829304
2903597225,1560611397
2903597225,1560611397
2903597225,1560611397
2913111253,1565841233
3140591519,1565841233
3141540475,1565841233
3146960020,1565841233
3149905568,1565841233
3150143586,1565841233
3151139518,1565841233
3163819021,1565841233
2925659524,2792642883
2946658568,2900088716
2936282729,2930038964
2936282729,2930038964
2936282729,2930038964
2936282729,2930038964
2929088203,2932105588
2938435149,2936963959
2938435149,2936963959
2946412932,2961756008
2946298121,2982429112
2946658568,3002740928
2918511751,3028332682
3140591519,3033883277
3141540475,3033883277
3146960020,3033883277
3149905568,3033883277
3150143586,3033883277
3151139518,3033883277
3163819021,3033883277
2901782666,3044074148
2900732397,3146546893
2919147681,1565841233
2792841768,2940866118
2921954112,200382732
2922283273,1565841233
2921600814,2921799815
2921600814,2921799815
2891632009,2954045435
2916831844,2906052723
2916831844,2984089001
3004889924,2929247613
3004889924,2929247613
3004889924,2929247613
3004889924,2929247613
3004889924,2929247613
3004889924,2929247613
3004889924,2930889950
3004889924,2930889950
3004889924,2930889950
3004889924,2930889950
3004889924,2930889950
3004889924,2930889950
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
3004889924,2932055068
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2916851184,2917236203
2931816523,2924066215
2931816523,2924066215
2920998962,3008510481
2899907695,2894770855
2899907695,2896571191
2922432220,2907859300
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2921881831,3015847579
2899941782,2774821280
2936697132,2994679966
2922708610,2912411002
2922405533,1565841233
2922405533,3033883277
2923268186,2788202956
2926792189,2888017166
2926792189,2899531255
2929930728,2972390635
2934775193,3089791054
2930557100,200382732
2904024373,616956975
2904024373,616956975
2904024373,616956975
2904024373,616956975
2931950123,1488566057
2941313717,1565841233
2909791066,2771975035
2909791066,2771975035
2909791066,2771975035
2909791066,2771975035
2909791066,2771975035
2909791066,2771975035
2909791066,2771975035
2909791066,2771975035
2909791066,2771975035
2909791066,2771975035
2909791066,2771975035
2909791066,2771975035
2993939066,2886017666
2993939066,2886017666
2940353503,2887386429
2940353503,2887386429
2940353503,2887386429
2940353503,2887386429
2940353503,2887386429
2940353503,2887386429
2940353503,2887386429
2940353503,2887386429
2940353503,2887386429
2940353503,2887386429
2934057703,2903414326
2920878290,2904024373
2920878290,2904024373
2920878290,2904024373
2920878290,2904024373
2938466010,2908539580
2946477006,2912748598
2946477006,2913147803
2940204952,2913431829
2920836558,2920619200
2915985209,2946193277
2926376043,2951247631
2943952542,2960244095
2937461134,2970592052
2980117245,2980072633
2922949434,2982431421
2922949434,2982431421
2994859383,2983257880
2994859383,2983257880
2939924862,3165870593
2939924862,3165870593
3108205331,3204942762
3108205331,3204942762
2935011258,2922514642
2935011258,2922514642
2935011258,2922514642
2935011258,2922514642
2935011258,2922514642
2935011258,2922514642
2935011258,2922514642
2935011258,2922514642
2935940303,1565841233
2947109516,2904992008
2947109516,2904992008
2930038964,2936282729
2930038964,2936282729
2930038964,2936282729
2930038964,2936282729
2930868552,2622370354
2930181741,2995050024
3121796446,3123483561
3121796446,3123483561
3121796446,3123483561
3121796446,3123483561
3082124414,1565841233
2934040596,2992740785
2934040596,2992740785
2934040596,2992740785
2934037975,2913431829
2940273935,2909289796
2936436307,2954734559
2938360178,3014260444
2938962755,3048455688
2939648572,2915107956
2939648572,2915107956
2939648572,2915107956
2939648572,2915107956
2939648572,2915107956
2939166214,2919753237
2937718457,656999414
2892016026,2920160662
2892016026,2920160662
2892016026,2920160662
2947440565,2968371009
2937410827,2905300265
2937410827,2905300265
2937410827,2905300265
2937410827,2905300265
2937410827,2905300265
2937410827,2905300265
2937410827,2905300265
2937410827,2905300265
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2938531576,2793193862
2939357097,2800662484
2940321811,2076175420
2936475298,2796282824
2936475298,2796282824
2936475298,2796282824
2936475298,2803109602
2937150959,2929507657
2935907872,3086025788
2935765795,3014260444
2936279473,3014260444
2936541301,3014260444
2936579678,3014260444
2936750714,3014260444
2936769128,3014260444
2936784809,3014260444
2936983591,3014260444
2937021417,3014260444
2937143809,3014260444
2937470412,3014260444
2937615814,3014260444
2937718615,3014260444
2937722219,3014260444
2937966493,3014260444
2938003974,3014260444
2938434254,3014260444
2938523936,3014260444
2938633577,3014260444
2938827984,3014260444
2939231814,3014260444
2939372674,3014260444
2939489982,3014260444
2940441710,3014260444
2940441710,3014260444
2932590257,2905120843
2932590257,2905120843
2932590257,2905120843
2932590257,2905120843
2932590257,2905120843
2932590257,2905120843
2932590257,2905120843
2932590257,2905120843
2941623084,2953565078
2941623084,2953657202
2941623084,2953792478
2941623084,2953871776
2941623084,2954775946
2941623084,2955615508
2941623084,2955775707
2941757416,2891699053
2941757416,2891699053
2941757416,2891699053
2941757416,2891699053
2941757416,2891699053
2941757416,2891699053
2941757416,2891699053
2941757416,2891699053
2941757416,2891699053
2941757416,2891699053
2941757416,2891699053
2941757416,2891699053
2941757416,2891699053
2941757416,2891699053
2944300508,1993696837
2942385162,2966271436
2940919564,1565841233
2941164637,2964736014
2942657349,3048455688
2943551368,2982647030
2945314227,2905722543
2968483166,2916635363
2968483166,2916635363
2968483166,2916635363
2968483166,2916635363
2945314227,2943297610
2945314227,2943297610
2945314227,2943297610
2936152517,3014260444
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2947905780,3035179158
2925677333,1593526152
2925677333,1593526152
2991845012,2480219690
2892357603,2521709602
2895896450,2521709602
2884394443,2803972925
2894422885,2892357603
2946186286,2896560876
2895896450,2898119253
3163395374,2904119088
2923393731,2909159357
2923393731,2909159357
2927114774,2909694085
2927114774,2909694085
2923393731,2910395493
2923393731,2910395493
2923393731,2910472997
2923393731,2910472997
2940289575,2914804193
2940289575,2914804193
2940289575,2914804193
2940289575,2914804193
2940289575,2914804193
2940289575,2914804193
2940289575,2914804193
2940289575,2914804193
2940289575,2914804193
2940289575,2914804193
2940289575,2914804193
2940289575,2914804193
2942903200,2931335935
2942903200,2931335935
2944837887,2946889909
2944837887,2946889909
2944837887,2946889909
2944837887,2946889909
2944837887,2946889909
2944837887,2946889909
