Citing_PaperID,Cited_PaperID,CitationDate,Citing_AuthorID,Citing_AffiliationID,Citing_AuthorSequenceNumber,Cited_AuthorID,Cited_AffiliationID,Cited_AuthorSequenceNumber
3010674081,2944412481,2019-08-08,2163768887,,2,2290282550,1294671590.0,3
3010674081,2944412481,2019-08-08,2047872852,118347636.0,1,2304148202,129604602.0,1
3010674081,2944412481,2019-08-08,2163768887,,2,2304148202,129604602.0,1
2968809001,2947909248,2019-08-08,2166220238,,1,2946868221,,1
2946799265,2803894326,2019-08-12,2112469157,168719708.0,2,2803899307,3045169105.0,1
2946799265,2803894326,2019-08-12,2295380268,168719708.0,3,2803899307,3045169105.0,1
2946799265,2803894326,2019-08-12,2948547545,168719708.0,1,2803899307,3045169105.0,1
2967487122,2904419084,2019-08-12,1240944274,66946132.0,2,2903782737,,1
2967487122,2904419084,2019-08-12,2137888263,,1,2903782737,,1
2968387591,2911269178,2019-08-12,2396178174,11957088.0,3,1965740311,63072094.0,2
2968387591,2911269178,2019-08-12,2800143577,11957088.0,2,1965740311,63072094.0,2
2968387591,2911269178,2019-08-12,2894442923,11957088.0,1,1965740311,63072094.0,2
2968387591,2911269178,2019-08-12,2396178174,11957088.0,3,2057161921,63072094.0,1
2968387591,2911269178,2019-08-12,2800143577,11957088.0,2,2057161921,63072094.0,1
2968387591,2911269178,2019-08-12,2894442923,11957088.0,1,2057161921,63072094.0,1
2968387591,2911269178,2019-08-12,2396178174,11957088.0,3,2088390585,63072094.0,3
2968387591,2911269178,2019-08-12,2800143577,11957088.0,2,2088390585,63072094.0,3
2968387591,2911269178,2019-08-12,2894442923,11957088.0,1,2088390585,63072094.0,3
2968387591,3032622501,2019-08-12,2396178174,11957088.0,3,2038745872,125749732.0,3
2968387591,3032622501,2019-08-12,2800143577,11957088.0,2,2038745872,125749732.0,3
2968387591,3032622501,2019-08-12,2894442923,11957088.0,1,2038745872,125749732.0,3
2968387591,3032622501,2019-08-12,2396178174,11957088.0,3,2396178174,11957088.0,2
2968387591,3032622501,2019-08-12,2800143577,11957088.0,2,2396178174,11957088.0,2
2968387591,3032622501,2019-08-12,2894442923,11957088.0,1,2396178174,11957088.0,2
2968387591,3032622501,2019-08-12,2396178174,11957088.0,3,2894442923,11957088.0,1
2968387591,3032622501,2019-08-12,2800143577,11957088.0,2,2894442923,11957088.0,1
2968387591,3032622501,2019-08-12,2894442923,11957088.0,1,2894442923,11957088.0,1
2968241252,3045997479,2019-08-12,2104501897,173911158.0,1,2276475679,,1
2967241355,2952580025,2019-08-13,2896142518,45129253.0,1,2288552487,128930172.0,2
2967241355,2952580025,2019-08-13,2896142518,45129253.0,1,2896142518,45129253.0,1
2968452402,3150399806,2019-08-14,2967618484,,1,3148631376,,1
2968955253,2992985201,2019-08-14,2139705897,184461854.0,1,2993003190,,1
2967956477,1977784628,2019-08-15,2967147803,,1,2134242458,,2
2967956477,1977784628,2019-08-15,2967147803,,1,2250423068,,1
2948384615,2931702767,2019-08-15,2127759524,23923803.0,1,2930694238,5388228.0,1
2969041308,2990988965,2019-08-15,1974625250,,3,2433573979,,3
2969041308,2990988965,2019-08-15,2339838582,,2,2433573979,,3
2969041308,2990988965,2019-08-15,2512564313,,1,2433573979,,3
2969041308,2990988965,2019-08-15,1974625250,,3,2990795833,135310074.0,1
2969041308,2990988965,2019-08-15,2339838582,,2,2990795833,135310074.0,1
2969041308,2990988965,2019-08-15,2512564313,,1,2990795833,135310074.0,1
2969041308,2990988965,2019-08-15,1974625250,,3,2991211356,190816365.0,2
2969041308,2990988965,2019-08-15,2339838582,,2,2991211356,190816365.0,2
2969041308,2990988965,2019-08-15,2512564313,,1,2991211356,190816365.0,2
2968910645,1565841233,2019-08-16,2968411898,190765188.0,1,2234036741,,1
2970720727,2911966115,2019-08-19,2071136947,148518341.0,1,730126969,,4
2970720727,2911966115,2019-08-19,2970383415,148518341.0,2,730126969,,4
2970720727,2911966115,2019-08-19,2071136947,148518341.0,1,1915893573,93860229.0,2
2970720727,2911966115,2019-08-19,2970383415,148518341.0,2,1915893573,93860229.0,2
2970720727,2911966115,2019-08-19,2071136947,148518341.0,1,2115814184,93860229.0,3
2970720727,2911966115,2019-08-19,2970383415,148518341.0,2,2115814184,93860229.0,3
2970720727,2911966115,2019-08-19,2071136947,148518341.0,1,2745635594,93860229.0,1
2970720727,2911966115,2019-08-19,2970383415,148518341.0,2,2745635594,93860229.0,1
2961732495,2943963177,2019-08-19,2125428604,74656192.0,1,2918898528,,1
2961732495,2943963177,2019-08-19,2246502263,118353179.0,2,2918898528,,1
2968658161,2901449084,2019-08-22,2241165394,,1,2785344405,908205633.0,1
2971211011,2948999976,2019-08-22,2970550302,,2,2948044885,,1
2971211011,2948999976,2019-08-22,2971045007,,1,2948044885,,1
2970661558,2803300344,2019-08-26,2109822595,40120149.0,1,2109822595,40120149.0,1
2971325909,2945051509,2019-08-26,2986542950,146416000.0,1,2584782522,136199984.0,1
2971351344,2967698054,2019-08-26,2970714193,127328727.0,1,2103296581,,1
2970329819,2947757864,2019-08-27,2959616371,60060512.0,1,2959616371,,1
2971552049,2973226644,2019-08-27,2974877432,,1,2974019534,,1
2964681825,592071287,2019-08-29,2342998713,223464139.0,1,2152102548,,1
2967952651,2577513761,2019-08-29,2309824432,,1,2067340978,,1
2967992733,2577513761,2019-08-29,2968839395,,1,2067340978,,1
2968185662,2577513761,2019-08-29,2968754464,,1,2067340978,,1
2970415891,3096975633,2019-08-29,2891284512,68207295.0,1,2224933585,,1
2970415891,3096975633,2019-08-29,2970398787,68207295.0,2,2224933585,,1
2970415891,3096975633,2019-08-29,2891284512,68207295.0,1,2966341176,,2
2970415891,3096975633,2019-08-29,2970398787,68207295.0,2,2966341176,,2
2971742125,3005134302,2019-08-31,2971887063,149899117.0,1,3004550657,149899117.0,1
2971742125,2980857451,2019-08-31,2971887063,149899117.0,1,2980324423,149899117.0,1
2980723005,1565841233,2019-09-01,2149899952,,2,2234036741,,1
2980723005,1565841233,2019-09-01,2695937091,,3,2234036741,,1
2980723005,1565841233,2019-09-01,2980949887,,1,2234036741,,1
2978769970,1995011728,2019-09-01,2978556352,,1,2139684646,,1
2900335946,2489623071,2019-09-01,1622546327,138801177.0,1,2116306587,,1
2900335946,2489623071,2019-09-01,2523986099,138801177.0,2,2116306587,,1
2913491080,2784788869,2019-09-01,2633134493,132053463.0,1,1281933920,132053463.0,1
2913491080,2784788869,2019-09-01,2633134493,132053463.0,1,2633134493,132053463.0,2
2986440200,2792642883,2019-09-01,3035907042,95457486.0,1,2171731342,86519309.0,1
2935062587,2801231826,2019-09-01,2148553917,55060895.0,1,2148553917,55060895.0,1
2972913901,2889342031,2019-09-01,2748588153,924760719.0,1,2312944308,165779595.0,1
2950583830,2899159305,2019-09-01,2151913509,887968799.0,4,2151913509,887968799.0,1
2950583830,2899159305,2019-09-01,2228334026,887968799.0,2,2151913509,887968799.0,1
2950583830,2899159305,2019-09-01,2756286646,887968799.0,3,2151913509,887968799.0,1
2950583830,2899159305,2019-09-01,2898823029,887968799.0,1,2151913509,887968799.0,1
2950583830,2899159305,2019-09-01,2151913509,887968799.0,4,2228334026,887968799.0,2
2950583830,2899159305,2019-09-01,2228334026,887968799.0,2,2228334026,887968799.0,2
2950583830,2899159305,2019-09-01,2756286646,887968799.0,3,2228334026,887968799.0,2
2950583830,2899159305,2019-09-01,2898823029,887968799.0,1,2228334026,887968799.0,2
2950583830,2899159305,2019-09-01,2151913509,887968799.0,4,2898823029,887968799.0,3
2950583830,2899159305,2019-09-01,2228334026,887968799.0,2,2898823029,887968799.0,3
2950583830,2899159305,2019-09-01,2756286646,887968799.0,3,2898823029,887968799.0,3
2950583830,2899159305,2019-09-01,2898823029,887968799.0,1,2898823029,887968799.0,3
2992255987,2911628935,2019-09-01,2992111964,3123529209.0,1,2504113938,,2
2992255987,2911628935,2019-09-01,2992542336,3123529209.0,3,2504113938,,2
2992255987,2911628935,2019-09-01,3111724852,3123529209.0,2,2504113938,,2
2992255987,2911628935,2019-09-01,2992111964,3123529209.0,1,2591454776,,1
2992255987,2911628935,2019-09-01,2992542336,3123529209.0,3,2591454776,,1
2992255987,2911628935,2019-09-01,3111724852,3123529209.0,2,2591454776,,1
2913491080,2914259110,2019-09-01,2633134493,132053463.0,1,18586589,132053463.0,1
2913491080,2914259110,2019-09-01,2633134493,132053463.0,1,2633134493,132053463.0,2
2913491080,2914259110,2019-09-01,2633134493,132053463.0,1,2648177193,56590836.0,3
2997896121,2916224064,2019-09-01,2978116807,157725225.0,1,2915184855,135140700.0,1
2998049284,2916224064,2019-09-01,2977987455,6902469.0,1,2915184855,135140700.0,1
2974495529,2917686460,2019-09-01,2153551912,,2,1968703403,,3
2974495529,2917686460,2019-09-01,2576891521,161321875.0,1,1968703403,,3
2974495529,2917686460,2019-09-01,2153551912,,2,2126273162,,2
2974495529,2917686460,2019-09-01,2576891521,161321875.0,1,2126273162,,2
2974495529,2917686460,2019-09-01,2153551912,,2,2576891521,,1
2974495529,2917686460,2019-09-01,2576891521,161321875.0,1,2576891521,,1
2969539231,2917984663,2019-09-01,1807588329,83816512.0,2,2303210957,115752224.0,2
2969539231,2917984663,2019-09-01,2974060043,,3,2303210957,115752224.0,2
2969539231,2917984663,2019-09-01,3057233894,,4,2303210957,115752224.0,2
2969539231,2917984663,2019-09-01,3060096827,,1,2303210957,115752224.0,2
2969539231,2917984663,2019-09-01,1807588329,83816512.0,2,2510499691,,3
2969539231,2917984663,2019-09-01,2974060043,,3,2510499691,,3
2969539231,2917984663,2019-09-01,3057233894,,4,2510499691,,3
2969539231,2917984663,2019-09-01,3060096827,,1,2510499691,,3
2969539231,2917984663,2019-09-01,1807588329,83816512.0,2,3098143459,115752224.0,1
2969539231,2917984663,2019-09-01,2974060043,,3,3098143459,115752224.0,1
2969539231,2917984663,2019-09-01,3057233894,,4,3098143459,115752224.0,1
2969539231,2917984663,2019-09-01,3060096827,,1,3098143459,115752224.0,1
2972528981,2924248417,2019-09-01,2103807856,2801259928.0,1,2575950350,28407311.0,1
3001126876,2928833011,2019-09-01,2313420947,,1,2144618014,,1
3001126876,2928833011,2019-09-01,2313420947,,1,2313420947,,2
2979875501,2945458288,2019-09-01,2979770971,185492890.0,1,2254656916,45935490.0,1
2979875501,2945458288,2019-09-01,2979770971,185492890.0,1,2434621829,45935490.0,3
2979875501,2945458288,2019-09-01,2979770971,185492890.0,1,2558122901,154130895.0,2
2985605213,2951860271,2019-09-01,2988328262,,1,2131512915,,1
2977761317,2955321841,2019-09-01,2085930371,102322142.0,1,246032368,,1
3030288707,3032504248,2019-09-01,3028860098,,1,2898407678,170897317.0,1
2992255987,2963203146,2019-09-01,2992111964,3123529209.0,1,2964225681,51441396.0,1
2992255987,2963203146,2019-09-01,2992542336,3123529209.0,3,2964225681,51441396.0,1
2992255987,2963203146,2019-09-01,3111724852,3123529209.0,2,2964225681,51441396.0,1
2969299296,2969507724,2019-09-01,1977862503,43439940.0,2,2969303056,1327791027.0,1
2969299296,2969507724,2019-09-01,2635083243,91044093.0,1,2969303056,1327791027.0,1
2969299296,2969841725,2019-09-01,1977862503,43439940.0,2,2200568517,,1
2969299296,2969841725,2019-09-01,2635083243,91044093.0,1,2200568517,,1
2975421444,2972582979,2019-09-01,2131222648,,1,2798728213,63072094.0,1
2975462991,2972582979,2019-09-01,2798728213,63072094.0,1,2798728213,63072094.0,1
2975421444,2975462991,2019-09-01,2131222648,,1,2798728213,63072094.0,1
2998049284,2976263825,2019-09-01,2977987455,6902469.0,1,2976615085,5444425.0,1
2979020886,2977882257,2019-09-01,2634361847,118501908.0,1,95979212,149899117.0,1
3192687336,2979362207,2019-09-01,2430437137,20581793.0,1,2102221725,,1
2980547447,3081023170,2019-09-01,2250596595,,1,3081062409,,1
3090626894,3082459568,2019-09-01,2800049194,44461941.0,1,3082486642,,1
3090626894,3082459568,2019-09-01,2800049194,44461941.0,1,3082501065,,2
2954796386,2987131765,2019-09-01,1856938427,,4,2033118133,,1
2954796386,2987131765,2019-09-01,1984682358,,2,2033118133,,1
2954796386,2987131765,2019-09-01,2033118133,,1,2033118133,,1
2954796386,2987131765,2019-09-01,2155951487,,5,2033118133,,1
2954796386,2987131765,2019-09-01,2196911444,,3,2033118133,,1
2978769970,3112789868,2019-09-01,2978556352,,1,3111707240,,1
3003557986,2792066216,2019-09-02,2616198612,185261750.0,1,2616198612,185261750.0,1
3043618675,3000428054,2019-09-02,2951026481,39555362.0,1,3000261784,,1
3042270792,2913318708,2019-09-02,2602080023,32394136.0,1,2893778937,,1
3014227238,2937744562,2019-09-02,2159260689,129604602.0,1,2160842511,57093077.0,2
3014227238,2937744562,2019-09-02,2159260689,129604602.0,1,2935985425,,1
3126733849,2944636556,2019-09-02,3126696027,16285277.0,1,2943976637,,1
3020992263,3082047408,2019-09-02,3021630749,111088046.0,1,3081549662,,1
3193011502,3090554932,2019-09-02,3189358248,,1,3091360911,,1
3126733849,3115114058,2019-09-02,3126696027,16285277.0,1,2215330310,,1
2972123723,3120188528,2019-09-02,2154961435,887064364.0,1,1828452670,,1
2972082817,2898218531,2019-09-03,2641352433,55486353.0,1,1793925970,154570441.0,1
2971718732,2972247601,2019-09-05,2971720668,,1,1895653975,,1
2972841526,3082459568,2019-09-05,2800049194,44461941.0,1,3082486642,,1
2972841526,3082459568,2019-09-05,2800049194,44461941.0,1,3082501065,,2
2972432396,2898769908,2019-09-06,169114492,86958956.0,2,2354260307,161593684.0,1
2972432396,2898769908,2019-09-06,1970956537,86958956.0,1,2354260307,161593684.0,1
2971864975,2924950986,2019-09-06,2136733974,114395901.0,8,2014614030,,1
2971864975,2924950986,2019-09-06,2194583320,130785548.0,2,2014614030,,1
2971864975,2924950986,2019-09-06,2460101139,184565670.0,6,2014614030,,1
2971864975,2924950986,2019-09-06,2669595307,2801403999.0,3,2014614030,,1
2971864975,2924950986,2019-09-06,2971358940,,1,2014614030,,1
2971864975,2924950986,2019-09-06,2971456280,1310439424.0,4,2014614030,,1
2971864975,2924950986,2019-09-06,2971779368,291456972.0,9,2014614030,,1
2971864975,2924950986,2019-09-06,2971780415,1306601404.0,5,2014614030,,1
2971864975,2924950986,2019-09-06,2971992086,,7,2014614030,,1
2971864975,2924950986,2019-09-06,2136733974,114395901.0,8,2071249200,,2
2971864975,2924950986,2019-09-06,2194583320,130785548.0,2,2071249200,,2
2971864975,2924950986,2019-09-06,2460101139,184565670.0,6,2071249200,,2
2971864975,2924950986,2019-09-06,2669595307,2801403999.0,3,2071249200,,2
2971864975,2924950986,2019-09-06,2971358940,,1,2071249200,,2
2971864975,2924950986,2019-09-06,2971456280,1310439424.0,4,2071249200,,2
2971864975,2924950986,2019-09-06,2971779368,291456972.0,9,2071249200,,2
2971864975,2924950986,2019-09-06,2971780415,1306601404.0,5,2071249200,,2
2971864975,2924950986,2019-09-06,2971992086,,7,2071249200,,2
2971864975,2924950986,2019-09-06,2136733974,114395901.0,8,2922901346,,3
2971864975,2924950986,2019-09-06,2194583320,130785548.0,2,2922901346,,3
2971864975,2924950986,2019-09-06,2460101139,184565670.0,6,2922901346,,3
2971864975,2924950986,2019-09-06,2669595307,2801403999.0,3,2922901346,,3
2971864975,2924950986,2019-09-06,2971358940,,1,2922901346,,3
2971864975,2924950986,2019-09-06,2971456280,1310439424.0,4,2922901346,,3
2971864975,2924950986,2019-09-06,2971779368,291456972.0,9,2922901346,,3
2971864975,2924950986,2019-09-06,2971780415,1306601404.0,5,2922901346,,3
2971864975,2924950986,2019-09-06,2971992086,,7,2922901346,,3
2971505921,2965781698,2019-09-06,2133087548,223464139.0,1,2133087548,177877127.0,1
2963706978,1565841233,2019-09-07,2963595396,97018004.0,1,2234036741,,1
2972317381,2807333430,2019-09-09,2489810424,,1,202526925,134359838.0,2
2972317381,2807333430,2019-09-09,2972329060,59270414.0,2,202526925,134359838.0,2
2972317381,2807333430,2019-09-09,2489810424,,1,202526925,150468666.0,2
2972317381,2807333430,2019-09-09,2972329060,59270414.0,2,202526925,150468666.0,2
2972317381,2807333430,2019-09-09,2489810424,,1,2618209025,1327163397.0,1
2972317381,2807333430,2019-09-09,2972329060,59270414.0,2,2618209025,1327163397.0,1
2973001829,2883772885,2019-09-09,2072126451,106938459.0,3,2204230889,197323543.0,1
2973001829,2883772885,2019-09-09,2167020013,137902535.0,2,2204230889,197323543.0,1
2973001829,2883772885,2019-09-09,2204230889,197323543.0,6,2204230889,197323543.0,1
2973001829,2883772885,2019-09-09,2333844486,84392919.0,5,2204230889,197323543.0,1
2973001829,2883772885,2019-09-09,2708030715,62916508.0,1,2204230889,197323543.0,1
2973001829,2883772885,2019-09-09,3167969765,137902535.0,4,2204230889,197323543.0,1
2972833684,2908028172,2019-09-09,217511449,74656192.0,2,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,329122054,33213144.0,4,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,1013237153,32971472.0,1,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,1881027534,43267033.0,5,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2040015762,8692664.0,6,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2176059877,8692664.0,7,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2182477831,33213144.0,3,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2187248235,43267033.0,14,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2310103500,8692664.0,8,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2320972806,140172145.0,19,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2526122104,32971472.0,15,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2585206023,,11,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2586017060,,9,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2610227157,43267033.0,13,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2655430019,32971472.0,18,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2921056452,32971472.0,17,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2972669559,,10,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2972773964,154264771.0,12,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,2972934514,32971472.0,16,2057956513,98251732.0,1
2972833684,2908028172,2019-09-09,217511449,74656192.0,2,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,329122054,33213144.0,4,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,1013237153,32971472.0,1,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,1881027534,43267033.0,5,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2040015762,8692664.0,6,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2176059877,8692664.0,7,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2182477831,33213144.0,3,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2187248235,43267033.0,14,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2310103500,8692664.0,8,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2320972806,140172145.0,19,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2526122104,32971472.0,15,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2585206023,,11,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2586017060,,9,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2610227157,43267033.0,13,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2655430019,32971472.0,18,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2921056452,32971472.0,17,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2972669559,,10,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2972773964,154264771.0,12,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,2972934514,32971472.0,16,2145660849,1336856363.0,2
2972833684,2908028172,2019-09-09,217511449,74656192.0,2,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,329122054,33213144.0,4,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,1013237153,32971472.0,1,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,1881027534,43267033.0,5,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2040015762,8692664.0,6,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2176059877,8692664.0,7,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2182477831,33213144.0,3,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2187248235,43267033.0,14,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2310103500,8692664.0,8,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2320972806,140172145.0,19,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2526122104,32971472.0,15,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2585206023,,11,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2586017060,,9,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2610227157,43267033.0,13,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2655430019,32971472.0,18,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2921056452,32971472.0,17,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2972669559,,10,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2972773964,154264771.0,12,2979317306,43439940.0,3
2972833684,2908028172,2019-09-09,2972934514,32971472.0,16,2979317306,43439940.0,3
2972529973,577524461,2019-09-11,2972482948,,1,2043493235,,1
2973200401,2935993889,2019-09-11,2972675785,,1,2807102164,59361560.0,1
2973112890,2936963959,2019-09-11,667681917,,1,667681917,,2
2973112890,2936963959,2019-09-11,667681917,,1,3176862608,,1
2964892856,2040782935,2019-09-12,1033962758,,1,2337024387,,1
2973176555,2940433879,2019-09-12,2262549567,180825142.0,1,2262549567,180825142.0,1
2964892856,3029150816,2019-09-12,1033962758,,1,2258436113,,1
2964892856,3029150816,2019-09-12,1033962758,,1,3032003621,,2
2964892856,3029150816,2019-09-12,1033962758,,1,3032126976,,3
2964892856,3029378845,2019-09-12,1033962758,,1,3029591625,,1
2964892856,3030283548,2019-09-12,1033962758,,1,3029517461,,1
2979417463,2964855966,2019-09-12,2954712365,,1,2954712365,,1
2979417463,2966208137,2019-09-12,2954712365,,1,2954712365,,1
2972700953,2957760694,2019-09-13,2317386747,,1,1610177502,,1
2973291221,1565841233,2019-09-16,2974011728,141945490.0,1,2234036741,,1
2974591495,3006490991,2019-09-16,223013641,95457486.0,2,223013641,95457486.0,1
2974591495,3006490991,2019-09-16,2974147065,201480613.0,1,223013641,95457486.0,1
2974591495,3006490991,2019-09-16,223013641,95457486.0,2,2943935749,201663027.0,2
2974591495,3006490991,2019-09-16,2974147065,201480613.0,1,2943935749,201663027.0,2
2972741856,2919828625,2019-09-16,94724775,150468666.0,1,94724775,150468666.0,2
2972741856,2919828625,2019-09-16,94724775,150468666.0,1,2789314841,67415387.0,1
3094632851,3182739241,2019-09-16,2778965140,74775410.0,2,2155919950,,1
3094632851,3182739241,2019-09-16,2801389820,74775410.0,1,2155919950,,1
2972689953,2938642664,2019-09-16,2972985757,,1,1990500886,,1
2972689953,2962977213,2019-09-16,2972985757,,1,2963432346,,1
2974467170,2973402640,2019-09-17,2974870807,163902620.0,1,2974471965,20231570.0,1
2974120074,3106652594,2019-09-17,2212677256,,1,3109935355,,1
2974120074,3106652594,2019-09-17,2212677256,,1,3110096870,,2
2974465963,2957312929,2019-09-18,1946272008,197251160.0,4,2040961414,16391192.0,1
2974465963,2957312929,2019-09-18,2040961414,16391192.0,1,2040961414,16391192.0,1
2974465963,2957312929,2019-09-18,2108994638,36258959.0,5,2040961414,16391192.0,1
2974465963,2957312929,2019-09-18,2309122928,36258959.0,6,2040961414,16391192.0,1
2974465963,2957312929,2019-09-18,2570097374,16391192.0,3,2040961414,16391192.0,1
2974465963,2957312929,2019-09-18,2771454297,36258959.0,2,2040961414,16391192.0,1
2974013685,2932243400,2019-09-19,12893592,136199984.0,1,2934423926,40120149.0,1
2974013685,2942244716,2019-09-19,12893592,136199984.0,1,2885592243,181343428.0,1
2975725489,2944884611,2019-09-19,2275743353,,1,2805411065,138006243.0,1
2975725489,2944884611,2019-09-19,2653713700,18014758.0,2,2805411065,138006243.0,1
2974013685,2947137464,2019-09-19,12893592,136199984.0,1,12893592,136199984.0,1
2974149411,2912908653,2019-09-20,2120449559,,1,35219250,,11
2974149411,2912908653,2019-09-20,2120449559,,1,227622711,,14
2974149411,2912908653,2019-09-20,2120449559,,1,2084289674,,4
2974149411,2912908653,2019-09-20,2120449559,,1,2120449559,,1
2974149411,2912908653,2019-09-20,2120449559,,1,2200780463,,2
2974149411,2912908653,2019-09-20,2120449559,,1,2201826608,,10
2974149411,2912908653,2019-09-20,2120449559,,1,2342857278,,8
2974149411,2912908653,2019-09-20,2120449559,,1,2782402581,,13
2974149411,2912908653,2019-09-20,2120449559,,1,2801671609,,7
2974149411,2912908653,2019-09-20,2120449559,,1,2898913666,,12
2974149411,2912908653,2019-09-20,2120449559,,1,2902138635,,6
2974149411,2912908653,2019-09-20,2120449559,,1,2912696237,,3
2974149411,2912908653,2019-09-20,2120449559,,1,2914540212,,9
2974149411,2912908653,2019-09-20,2120449559,,1,3000986379,,5
2973600617,2945458288,2019-09-20,132929517,52357470.0,2,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,151326569,91045830.0,1,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,251040452,,16,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,1400665659,47508984.0,8,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,1893814226,41156924.0,15,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,1957678608,61497270.0,17,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,1973197901,188538660.0,11,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,1978955385,,3,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2009285580,1292875679.0,6,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2014505111,87302398.0,4,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2055010800,118347636.0,24,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2083579825,184558857.0,14,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2095301145,,7,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2111458775,177877127.0,9,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2125096831,97018004.0,22,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2126635709,188538660.0,10,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2127920096,36258959.0,23,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2134873619,60138030.0,18,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2142598629,1319328641.0,25,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2150909464,,13,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2168412338,,29,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2169830481,161318765.0,20,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2300418176,,26,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2303232640,,28,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2308949497,1319328641.0,5,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2465587765,,21,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2473397255,2802613606.0,19,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,2579986748,90425906.0,12,2254656916,45935490.0,1
2973600617,2945458288,2019-09-20,3171020864,4058158.0,27,2254656916,45935490.0,1
